GPA_S1,CA_AVG,EXAM_AVG,CLIN_AVG,LAB_AVG,ATT_RATE,ASSIGN_LATE,Age_group,Gender,Year_study,SES,Financial_diff,Employment_hrs,Study_hrs_day,Sleep_hrs,Self_risk_percep,Reviews notes within 24h,Understands content pre-exam,Seeks help when stuck,Uses library regularly,Completes readings,Takes organised notes,Concentration in self-study,Participates in class,Clinical takes study time,Prepared for clinical assess,Rotations affect performance,Adequate supervision,Schedule conflicts,Confident in clinical skills,Anxious about assessments,Sleep difficulty,Burnt out,Hopeless/unmotivated,Physical health affected,Considered break,Emotionally supported,Lecturers approachable,Sleep affects concentration,Regular exercise,Balanced diet,Health interferes studies,Takes rest breaks,Sense of belonging,Participates in clubs,Adequate advisory support,Concerns taken seriously,Early intervention provided,Peer study groups effective,Knows where to get help,Programme prepares for career,Confident to complete prog,Can improve performance,Sets academic goals,Persists when difficult,Manages time effectively,Self-motivates,Feels prepared
2.3262530092868765,0.8815692708954717,0.6271656826701468,0.7087349535656184,0.8634427662520335,0.7537469907131237,2,1,1,300,1,1,0,2,5,1,3,1,2,5,5,4,3,3,3,3,3,4,3,1,3,4,3,3,5,3,1,3,4,4,3,2,5,5,2,5,2,4,3,3,3,4,4,5,5,2,2,3
2.712062948183566,0.8608974766730754,0.7,0.8963228419694057,0.924125896367132,0.9304487383365377,1,1,1,200,2,0,0,3,3,2,3,2,2,3,2,4,2,3,3,2,3,2,4,2,2,2,2,3,3,3,3,2,2,4,5,3,2,3,2,3,2,4,2,3,3,1,3,4,2,3,3,3
2.881435834262279,0.689391905292731,0.6820439289695482,0.8897803551522588,0.9120439289695482,0.8928716685245585,1,1,1,300,4,0,0,2,1,2,3,2,3,2,2,4,3,1,3,1,3,2,2,4,5,3,3,3,1,3,3,2,2,2,2,3,2,2,3,2,2,3,2,4,1,2,4,4,3,2,4,3
1.8678005178310457,0.8680409320958825,0.62927875720549,0.7161176179771892,0.9602404142648366,0.6924398964337908,2,3,0,200,1,0,0,3,3,1,2,3,2,1,2,2,2,2,2,2,3,2,4,2,3,3,4,5,2,2,2,3,4,2,2,3,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2
3.094588205692084,0.7775709499277201,0.997031161022769,0.5732387334297064,0.8226989445247554,0.8997301055475245,1,1,1,300,2,2,1,2,5,1,3,2,1,3,4,4,3,3,1,3,3,2,4,5,2,4,2,5,4,3,3,3,2,3,1,4,2,2,3,3,4,4,3,3,1,4,5,2,4,3,4,3
2.7950336814533467,0.6960690227533324,0.7546212047799916,0.8567592502866563,1.0,0.6939309772466675,1,3,1,300,2,2,0,3,1,1,2,4,1,2,2,4,5,1,2,2,3,2,4,2,1,2,2,3,2,2,1,2,2,3,4,3,2,3,1,2,3,2,5,1,2,1,5,4,2,2,4,3
1.346193016723433,0.816193016723433,0.8989204655517712,0.6094316200681196,0.8394316200681196,0.9881251210694825,1,3,0,200,1,4,0,3,2,1,2,1,2,1,3,3,2,1,2,2,2,1,4,2,2,1,2,5,4,1,1,2,2,2,3,2,2,1,1,1,2,3,2,1,2,1,1,1,3,1,1,2
2.708443068700137,0.750491090079781,0.7331975236602464,0.9,0.9242633648803285,0.8162277251994525,1,3,1,300,2,2,0,3,1,1,2,2,1,2,2,4,5,1,1,2,3,2,4,2,1,2,2,3,2,4,1,2,2,3,4,3,2,3,1,2,3,4,5,1,2,1,5,4,2,2,4,3
1.8115330173187485,0.7979481130354166,0.7569339653625032,0.8941037739291671,0.8910141476729132,0.7184669826812516,0,3,0,200,3,0,0,3,1,2,4,3,2,1,2,2,2,1,2,2,3,4,2,2,3,3,2,1,2,4,2,2,5,2,2,4,2,1,2,5,2,3,2,3,2,3,2,2,2,2,1,4
3.3900527418621036,0.7551845965173635,0.69,0.8592616139305462,0.7357120151384019,0.785026370931052,1,3,0,300,2,0,0,1,3,1,5,3,2,3,3,2,3,3,4,2,3,1,4,2,2,3,4,5,1,5,3,3,3,3,2,4,3,4,2,3,3,5,3,3,4,1,2,2,1,2,3,5
2.378845194231318,0.8111498157715354,0.8957690388462636,0.7053807769252718,0.9915380776925272,0.8280786503836277,2,2,1,300,2,2,0,2,5,2,3,1,2,2,2,2,2,3,2,2,2,4,1,2,3,3,3,3,4,3,2,2,4,4,2,2,3,2,4,2,4,2,1,4,2,2,2,2,2,3,4,3
2.510149646123623,0.9407482306181136,0.7443265924436977,0.6802992922472454,0.8095510616291318,0.79,1,1,0,200,2,0,0,2,2,1,2,3,2,3,3,2,2,3,5,2,2,1,4,4,2,2,3,3,4,3,2,1,2,1,2,1,3,1,2,3,3,2,2,3,5,1,2,1,3,3,3,3
2.6007631768274915,0.6760951402440392,0.7141427103660586,0.7141427103660586,0.7753319634165475,0.9463329908541369,1,3,0,300,2,1,0,3,1,2,3,2,4,2,3,3,3,3,4,3,2,1,3,2,3,4,3,4,4,4,3,3,2,4,2,4,2,5,4,2,4,5,3,3,1,2,2,2,2,3,2,3
2.7816735634578453,0.8317149442049161,0.8038773942369247,0.9094283519316946,0.8761226057630753,0.7622452115261505,1,3,1,300,1,2,1,5,5,3,4,4,2,2,3,5,2,1,4,2,4,3,3,2,2,3,3,5,2,3,2,3,2,2,2,3,3,5,2,2,3,5,2,1,4,1,2,4,3,2,2,2
3.03965406537086,0.7728077236244085,1.0,0.6563073165070973,0.8271922763755915,0.9,1,1,0,200,1,2,0,2,3,3,3,2,4,3,2,2,3,4,3,2,3,1,2,2,3,3,2,3,4,3,4,3,3,4,3,3,1,2,4,2,2,2,2,2,3,3,4,1,3,4,2,3
2.689027361342742,0.5948631932862908,0.9997568403356855,0.7509726386572582,0.7112157983215727,0.9982978823497982,1,3,0,300,2,1,2,2,5,2,2,2,3,5,3,3,2,3,4,3,2,3,3,1,4,4,3,4,4,4,4,3,3,5,2,1,4,5,3,5,3,3,3,3,2,2,2,2,4,2,2,4
1.089364168877215,0.8226397362223619,0.8468208443860752,0.9160886015320682,0.8416377836725735,0.8289980474502116,1,3,0,200,2,0,0,2,1,1,3,3,3,4,4,2,2,4,4,2,2,2,5,4,2,1,2,4,4,4,2,2,2,1,3,5,4,4,1,2,5,2,2,2,4,2,2,3,1,3,2,1
1.813542213588141,0.9645778641185903,0.687084427176282,0.9805178252652246,0.8723977475584934,0.8892645437363788,2,0,0,300,1,4,0,3,1,1,2,4,1,1,2,2,2,2,2,2,3,1,4,2,3,1,3,5,4,2,2,2,2,3,2,3,2,3,2,2,2,3,2,2,1,1,2,2,4,2,4,2
2.6828550301223495,0.7734504442788206,0.6976183433741165,0.8934504442788206,0.8835724849388251,0.8780917168705829,1,1,1,300,2,0,0,3,5,2,3,2,3,3,4,5,4,3,3,3,3,4,3,2,3,4,3,2,3,4,3,3,4,4,2,3,4,5,3,3,3,3,4,3,3,5,4,4,2,3,3,3
2.360460714229974,0.6423035711498707,0.8518428569198965,0.7853928577002588,0.9581571430801035,0.5950678565297154,1,1,1,300,1,2,2,1,3,2,3,1,3,3,3,2,2,3,2,2,3,1,3,3,3,2,3,4,3,4,3,3,4,4,4,4,2,2,3,3,3,2,2,3,2,2,2,4,1,2,3,3
1.3163783024352718,0.5914864390220448,0.93,0.89,0.8993649170757507,0.7631891512176359,1,3,1,300,2,0,0,2,1,1,3,3,2,4,5,3,2,4,4,2,2,2,5,2,2,2,3,4,4,2,3,2,1,2,3,2,5,4,2,4,5,3,1,2,4,3,5,3,3,3,2,3
2.53,0.8,0.9125968259948911,0.8481206310332078,0.7637587379335844,0.7551365010587523,1,1,1,300,2,2,0,2,1,3,2,4,2,2,2,2,2,4,2,1,2,2,1,2,2,2,4,4,2,4,2,2,2,4,1,4,2,5,2,2,2,2,2,4,2,2,2,2,2,2,2,3
2.1766463451074127,0.5715456616528867,0.7678360736859586,0.7292271691735566,0.6496908676694226,0.6898454338347113,2,1,1,300,2,2,4,2,5,3,2,3,1,3,5,1,3,3,4,2,3,1,2,1,5,2,4,4,3,5,3,3,4,2,2,2,2,5,1,3,3,3,3,3,3,2,2,3,2,2,1,1
1.5049468981434224,0.9928318562587726,0.6542300837692996,0.7978849581153502,0.7914690299859639,0.9235486706328954,1,2,0,200,3,0,0,3,1,1,2,3,5,1,2,3,3,1,3,1,4,1,4,3,3,2,2,5,1,1,1,2,4,3,1,3,3,4,4,2,2,3,3,4,3,3,2,4,5,4,2,2
2.4914363170336538,0.44704603707932855,0.6215447555048057,0.7285907925841343,0.7728726340673074,0.6514634266514416,1,2,1,200,2,1,0,5,2,2,4,5,4,3,5,5,5,4,5,2,5,1,5,5,5,2,4,5,5,5,5,3,5,4,5,5,2,5,4,5,5,5,5,5,5,2,3,2,2,2,3,4
2.424331319237424,0.8006669036191266,0.9916637047609174,0.6,0.9976658373330569,0.7060021325721394,1,2,1,300,1,1,0,4,2,2,3,3,1,2,2,4,2,3,5,2,3,5,3,3,2,4,4,3,4,4,3,2,3,3,4,3,3,3,1,2,2,4,2,3,5,4,2,4,2,5,3,3
2.3814552009164296,0.9441791963342804,0.7903638002291075,0.755457003436612,0.8174533983962476,0.8918190011455374,1,1,1,300,2,1,0,5,5,1,4,4,1,1,3,4,3,3,2,2,1,1,4,1,2,3,3,3,2,3,1,3,4,2,4,1,2,5,1,1,3,2,3,3,2,3,4,1,3,3,1,4
2.3788194326719587,0.7061689598985903,0.9061689598985904,0.6767708509920624,0.9317592435626112,0.7,1,2,0,300,2,2,1,4,2,2,3,3,2,2,3,2,4,3,2,3,2,3,2,2,3,4,2,3,1,5,3,3,4,4,4,3,3,2,3,3,3,2,4,3,2,5,2,3,2,3,3,3
2.7958889778413916,0.7123893781276545,0.9423330664758248,0.8153338670483503,0.9176106218723455,0.8588897784139171,1,1,0,300,1,2,0,1,5,1,2,4,2,3,2,3,3,2,2,4,3,1,3,2,5,4,3,3,2,2,1,3,3,5,1,5,4,2,4,3,3,2,3,4,2,3,4,1,1,3,3,2
1.9400627047182502,0.9200627047182502,0.6385097728601925,0.9061490227139808,0.9722980454279615,0.7861490227139808,2,3,0,300,3,0,0,2,1,1,2,2,2,3,2,2,2,3,4,2,3,3,4,2,3,2,4,2,1,4,2,2,4,1,2,4,2,2,2,3,2,2,1,2,3,1,2,2,2,1,2,2
2.2340112312477514,0.5848863328483143,0.74915913401236,0.7225568335758429,0.6470227334303371,0.6885113667151685,2,1,1,200,2,1,0,2,3,2,3,2,3,2,1,3,3,2,2,2,4,1,3,3,5,3,3,3,2,5,2,3,2,1,2,4,5,2,5,5,4,2,3,3,2,2,3,3,2,2,2,3
2.48704596092813,0.9204923398453118,0.6931692200515627,0.8428920611859438,0.8495076601546883,0.6695076601546883,1,1,1,300,2,1,2,5,5,1,4,2,2,4,3,2,2,3,3,3,3,5,3,2,2,5,3,3,3,4,3,2,3,4,2,3,2,3,2,4,3,3,2,3,3,3,2,1,4,3,2,4
2.8394913055965034,0.7966101450662781,0.6916949274668609,0.7255934768040794,0.8301695648011655,0.773728984536053,1,2,1,300,3,1,0,1,5,1,3,2,4,4,5,4,2,4,3,2,4,5,3,2,3,4,2,2,5,3,2,5,3,4,4,3,3,2,1,2,5,4,2,4,3,5,2,1,3,4,4,3
3.106367697009996,0.7664798106312475,0.778863974750833,0.6576158358804145,0.922047823255831,0.6368161514950019,1,3,1,300,2,2,0,1,1,3,3,2,4,3,3,2,2,4,2,3,4,1,2,3,2,4,4,5,4,3,1,3,3,4,3,4,3,2,5,4,3,2,2,4,2,4,4,1,5,2,1,3
3.2689383316174903,0.6963845225839218,0.8772309548321562,0.6919153567751766,0.9168077387080391,0.8836154774160782,1,3,0,300,2,4,0,2,2,1,5,2,5,1,2,2,2,3,4,1,4,3,4,3,5,3,4,5,5,3,3,3,2,3,1,1,2,4,3,3,5,5,2,3,4,1,2,2,4,2,3,5
2.5791191060997507,0.67,0.6508808939002492,0.756563277634247,0.8457692369692416,0.6869602979667497,2,1,1,200,2,1,0,2,3,2,4,2,3,5,1,3,3,2,3,2,4,1,2,2,5,3,3,3,2,5,2,3,2,1,1,4,5,2,3,5,4,2,3,3,1,2,3,3,2,2,2,3
2.854490824486595,0.6885987765982127,0.9299042819062555,0.8745865425803397,0.9542993882991063,0.7441079521116175,1,3,1,300,2,2,0,4,3,3,2,2,3,1,3,2,2,4,2,1,1,4,2,4,5,3,3,2,2,4,2,2,2,3,4,1,3,1,4,2,3,1,2,4,2,2,4,4,2,3,3,2
2.7744517609966772,0.9006894143147846,0.8104070636918614,0.8909717649377077,0.8831976454360462,0.79,1,3,1,300,2,0,0,5,1,3,4,2,2,4,2,3,2,4,3,3,1,2,2,4,2,3,4,5,2,4,2,2,2,3,3,2,4,2,2,4,3,3,2,4,3,1,4,4,2,4,4,4
1.9377979765242324,0.8,0.7123001445339834,0.9053997109320332,0.9376998554660166,0.6961500722669917,1,1,0,300,1,2,0,3,3,1,2,3,1,3,2,2,2,2,5,2,3,2,4,3,2,4,4,4,3,4,2,2,2,2,4,3,2,2,2,2,2,2,2,3,5,2,2,2,2,2,3,2
2.7486075390145968,0.9990053850104263,0.6999005385010426,0.891094076488531,0.999204308008341,1.0,1,1,0,300,2,1,0,3,3,2,3,3,2,3,2,2,2,1,2,2,1,2,4,2,1,4,2,3,2,3,2,1,2,5,3,1,3,3,2,3,2,4,2,3,2,5,1,2,2,3,4,3
2.540624364418592,0.89,0.79,0.6922193235044005,0.8470042007618261,0.79,1,1,1,300,3,0,2,5,1,1,4,3,2,4,2,4,2,4,3,2,3,1,4,4,2,2,3,3,5,4,4,2,1,2,4,3,2,3,2,4,2,4,3,4,3,3,4,1,4,4,2,4
2.9188492269963846,0.7381670347636263,0.7756008834327032,0.8689002208581758,0.881466372189099,0.9429837382399889,1,1,0,300,1,2,0,2,5,1,1,4,3,1,3,2,3,4,2,4,5,4,3,4,5,2,3,2,3,3,3,2,3,3,3,1,4,1,3,1,3,2,3,4,2,4,4,1,1,3,3,1
2.4881169987012686,0.8726423843156773,0.7938686535963978,0.6877373071927955,0.754525385614409,0.8975474614385591,1,2,1,300,1,4,0,4,2,2,3,4,1,2,2,4,2,3,5,2,3,5,3,3,4,4,4,3,4,4,3,2,3,1,2,3,3,2,2,2,2,4,2,3,5,4,2,4,1,5,3,3
2.327400159383907,0.8355538829347477,0.7629615691122897,0.6259231382245796,0.878153723550841,0.8851846276449159,1,2,0,300,2,2,0,5,1,2,4,3,2,1,3,2,2,3,2,3,2,3,3,3,2,3,4,3,2,4,4,1,3,1,2,4,2,3,2,1,4,4,2,2,2,2,3,3,2,3,2,2
1.5442387407203786,0.9545523611492902,0.6760596851800946,0.771820944459716,0.8224177962606625,0.9512088981303313,1,1,0,300,3,0,0,3,1,1,2,2,4,1,2,3,3,2,3,2,3,1,4,2,2,5,2,5,3,2,2,2,5,3,2,2,3,2,2,1,2,3,2,2,2,3,2,2,2,5,2,2
2.3878509549607734,0.7227267507614179,0.922726750761418,0.6632235675588398,0.9438012732810312,0.7,2,2,0,300,2,2,1,4,2,2,3,3,3,2,3,2,2,3,2,3,2,3,3,2,3,4,1,3,1,5,3,4,4,4,4,3,3,2,4,3,4,2,2,4,2,4,2,3,2,3,3,3
1.2365323006828637,0.6359491151219755,0.8652915927804441,0.9295440266341731,0.8540508848780245,0.8167338496585682,2,1,0,300,1,0,0,2,1,2,4,3,2,3,4,3,2,4,4,2,4,2,5,4,2,1,2,4,4,4,3,2,2,3,3,5,4,4,2,2,3,3,2,4,4,3,2,1,3,1,2,3
2.4093591844264495,0.9206408155735506,0.8487183688528988,0.703025304917681,0.8346795922132246,0.8841281631147101,1,1,1,200,3,0,0,5,5,1,3,1,2,2,2,2,2,2,2,2,2,1,2,5,2,1,2,3,3,3,2,1,3,1,2,2,2,1,2,2,2,2,1,3,2,3,2,1,4,4,3,2
2.9228766613425785,0.6809702728973636,0.9433447191165041,0.8599658426504879,0.9433105617669919,0.9728425039930663,1,1,0,200,1,0,0,2,3,3,3,2,4,3,2,2,2,4,3,2,3,1,2,3,3,3,2,3,4,3,3,3,3,2,3,3,1,2,4,3,2,2,2,4,3,3,4,1,3,4,2,3
2.5846852586917066,0.8853147413082936,0.8782249468294198,0.7379773210641638,0.88,0.8981011339467918,1,1,1,200,2,0,0,3,1,2,3,2,2,3,2,4,2,3,3,2,3,1,4,2,2,2,2,3,3,3,2,2,2,4,5,3,2,3,2,3,2,4,2,3,3,1,3,4,2,3,3,3
1.8826585536283977,0.89,0.6478539653111626,0.6520243391148063,0.9620243391148062,0.6913292768141989,2,1,0,200,2,0,1,2,2,2,2,1,2,1,3,2,2,1,3,5,3,3,2,2,2,2,2,1,3,3,3,2,2,2,2,4,2,2,2,1,2,1,2,3,2,1,1,2,2,2,1,2
2.33,0.89,0.6078083502699175,0.7073518894887056,0.8457073547158119,0.7456620276278235,1,1,1,200,2,0,0,3,5,1,4,2,1,4,5,2,3,3,3,3,2,1,5,2,2,5,1,3,3,3,1,2,3,4,2,3,2,4,1,4,5,2,3,3,3,3,4,1,4,2,3,4
2.0624953277494065,0.44783559971523446,0.7260208158974845,0.7055671199430469,0.5718147838177501,0.7095463040455624,1,1,0,200,2,2,0,2,3,2,5,2,4,4,4,3,3,4,3,4,4,4,2,1,3,4,2,4,4,5,3,5,1,5,5,2,4,5,5,3,4,5,3,5,4,5,2,3,3,3,3,4
2.370030325893744,0.64,0.7196057633813281,0.895318421884312,0.914863533478152,0.595015162946872,2,1,1,300,1,2,1,2,2,2,3,2,3,3,3,3,4,3,2,2,2,3,3,4,3,2,3,3,2,3,1,2,4,4,4,3,2,4,3,3,3,3,4,3,2,5,2,3,2,2,3,3
2.2283239159963126,0.7863068677859805,0.7718465661070097,0.6977272286346841,0.933863614317342,0.9441193374723258,1,1,0,200,2,3,1,4,3,2,3,3,2,2,3,2,2,3,5,3,3,5,2,3,2,4,4,4,4,4,3,4,3,3,4,4,3,2,4,4,3,4,2,3,5,2,2,4,2,2,3,3
2.5539942289244424,0.9210021641533341,0.7635075745366693,0.9754974751544436,0.8604938682322201,0.9649963930777765,1,1,0,300,2,1,0,2,1,2,3,3,2,3,2,2,2,4,3,2,2,1,4,3,3,2,2,3,2,3,2,1,2,3,2,4,2,5,2,3,2,2,2,2,3,3,4,2,2,4,2,3
2.8908623185919606,0.7940393375451541,0.7496066245484593,0.6929803312274229,0.8587443059564985,0.7350983438628852,1,2,1,300,2,0,0,2,1,3,3,2,5,4,2,4,2,2,3,3,4,2,2,3,3,3,4,5,4,4,3,3,3,2,3,3,4,2,1,4,2,4,2,2,3,3,3,2,2,4,4,3
2.665495120332332,0.7575371936379711,0.691831706777444,0.8775371936379711,0.892252439833834,0.8491585338872202,1,1,1,300,2,0,0,3,5,2,3,2,1,3,1,5,4,3,3,3,3,4,3,2,3,4,3,2,3,4,2,3,4,4,2,3,4,5,3,3,4,5,4,3,3,5,4,3,2,3,3,3
1.7114013888725672,0.8075991453091894,0.8989000534181757,0.8946007478544593,0.7685986111274328,0.8009994658182434,1,3,0,200,1,0,0,3,2,2,2,1,2,1,2,2,2,1,2,2,2,1,4,2,2,5,2,5,4,1,1,2,2,1,3,2,2,1,2,1,2,3,2,2,2,2,2,1,1,1,1,2
1.4080185954869455,0.8831002421574232,0.5311188376443686,0.8425408233352389,0.9332400968629693,0.8940792250962457,1,2,0,200,3,0,0,3,1,1,1,3,1,1,2,3,3,4,3,1,4,1,4,3,3,2,2,5,1,1,4,2,4,3,1,2,3,4,4,2,2,3,3,4,3,3,2,4,5,4,2,2
2.33,0.89,0.656197534262405,0.8148834094720112,0.6951632267391843,0.7187791476319971,1,4,1,200,2,0,0,5,5,1,4,3,1,5,5,2,3,3,3,3,2,1,3,2,2,5,1,3,3,3,1,3,3,4,2,2,2,5,1,4,5,2,3,3,3,3,4,4,4,2,3,4
1.5728194581952262,0.5187963879681738,0.9209398193984087,0.9003380133824956,0.5104122341315737,0.7065787357888608,1,3,0,300,2,4,0,2,1,1,4,3,3,4,4,3,3,2,4,4,1,1,4,4,2,5,4,4,4,2,4,2,5,3,3,2,4,4,5,4,4,5,3,2,4,3,3,4,3,3,3,4
2.6562624112796938,0.8306063830804591,0.6957828014099617,0.9421719859003826,0.8968687943601531,0.9363891844904209,1,1,0,300,2,1,0,3,5,2,3,3,2,3,2,4,2,3,2,2,1,2,4,1,1,4,2,3,2,3,2,1,2,5,4,1,2,3,2,3,2,4,2,3,2,2,1,2,2,3,3,3
2.894968081668456,0.6992811545240651,0.6953913410695113,0.8539536501176416,0.9171246180962607,0.9213738542887819,1,1,1,300,4,0,0,2,1,2,4,2,3,2,2,2,3,4,3,1,3,2,2,4,5,3,3,3,1,2,3,2,2,3,2,3,2,2,3,2,2,3,2,4,2,2,4,2,3,2,2,3
1.9505277423572198,0.9305277423572198,0.646559801813246,0.9053440198186754,0.9706880396373507,0.7853440198186754,2,3,0,300,3,0,0,2,1,1,2,2,2,3,2,2,2,3,4,2,3,3,4,2,2,4,4,2,1,4,2,2,4,1,2,4,2,2,2,2,2,2,2,2,3,1,2,2,2,1,2,2
1.0602347123298184,0.6829421461169694,0.9437206609587727,0.8031024805944396,0.9588380171236819,0.7723239657526362,1,3,0,300,2,0,0,2,3,1,3,3,3,4,5,4,2,4,4,2,2,3,3,2,2,1,4,4,4,4,3,2,2,1,3,1,5,4,1,4,3,2,2,2,3,2,5,2,1,1,2,3
2.50982633705306,0.6614037624361515,0.714442837904374,0.79,0.9457308250425657,0.6613458747871716,1,1,1,300,2,1,0,3,5,2,3,2,3,3,1,5,4,3,3,3,3,4,3,2,3,4,3,2,3,4,3,3,4,4,2,3,3,3,1,3,1,5,4,3,3,5,4,4,2,3,2,3
2.401358328239831,0.8113416455650131,0.7554666783089582,0.7781833347886198,0.8891000087317187,0.6313583282398307,2,1,1,300,1,2,1,2,1,2,3,3,3,3,3,3,3,3,2,2,2,3,4,4,3,2,3,3,2,3,2,2,4,4,4,4,1,4,3,3,3,3,3,3,2,3,2,3,2,2,3,3
2.1779300649841526,0.6593899950012191,0.8981699850036571,0.686949975006095,0.9978649825042666,0.6627450224945145,2,0,0,300,1,2,2,3,2,2,2,1,3,3,2,2,2,3,2,2,2,2,3,5,3,2,1,5,1,1,5,4,4,4,2,2,4,1,2,2,2,2,1,3,1,2,2,2,2,1,3,2
3.2446872426128217,0.6877591086750471,0.8941083007624135,0.6903734818874921,0.9162651811250786,0.89,1,1,1,300,2,2,1,2,5,1,3,2,2,3,4,4,3,3,2,3,3,2,4,3,2,4,2,5,3,3,3,3,2,3,1,4,2,2,5,3,4,4,3,3,1,4,5,2,4,3,4,3
2.35532198318021,0.732575865441682,0.8562941065253351,0.5864520112131931,0.9604860616725623,0.901287932720841,1,1,0,200,2,2,1,4,2,2,3,3,2,2,3,2,2,3,5,3,3,5,2,3,2,3,4,4,4,4,3,4,3,3,4,4,3,2,4,4,4,4,2,3,2,2,2,4,2,2,3,3
1.8516114384846758,0.8252133448987884,0.6767771230306484,0.8972038128282253,0.9480095320705632,0.7324171577270137,2,3,0,300,1,2,0,2,1,1,2,2,1,1,2,2,2,2,4,2,3,2,4,2,2,1,4,5,4,2,2,2,4,3,2,2,2,2,2,3,2,3,2,2,5,2,2,2,1,2,2,2
1.9779533127834146,0.3517651281629712,0.6914354461386697,0.6863530256325943,0.5103296820243015,0.7249175794939245,2,1,0,200,2,2,0,2,3,2,4,4,4,4,4,3,3,4,3,4,4,4,2,1,3,4,2,4,4,5,3,5,5,5,5,2,4,5,5,3,3,3,3,5,4,3,2,3,3,3,3,4
1.5582205391956157,0.9283364890082206,0.679555134798904,0.7613345956032883,0.8468859435923274,0.9634429717961637,1,2,0,300,3,0,0,3,1,1,2,2,4,1,2,3,3,2,3,2,3,1,4,3,3,5,2,5,3,2,2,2,5,3,2,2,2,2,3,1,2,3,2,2,2,3,2,2,3,4,2,2
2.953800386814083,0.7153998710619722,0.9470985172126805,0.676999355309861,0.9446992908408471,0.620700580221125,1,1,0,300,3,0,0,1,3,3,3,3,5,4,2,3,2,2,3,4,4,1,2,4,2,3,4,3,4,5,3,3,4,2,3,2,3,2,4,4,5,4,2,2,3,1,1,2,3,1,2,3
2.9529492616498105,0.7156835794500631,0.9503611636757261,0.6784178972503156,0.9462596869753472,0.6194238924747159,1,2,1,300,2,0,0,1,3,0,3,2,4,2,5,4,2,4,3,2,4,1,4,3,3,3,1,5,3,3,3,5,3,4,3,3,4,2,4,2,5,4,2,4,2,3,3,2,3,4,1,3
2.39148204765991,0.69,0.88622890475819,0.57491561903276,0.9272046666146601,0.8422890475819,1,1,0,300,2,1,0,2,2,2,3,5,2,3,2,4,1,4,3,3,3,2,2,2,2,2,4,1,5,2,3,2,4,3,4,4,3,2,4,4,2,4,2,4,3,4,2,4,2,2,2,3
2.4291465253500624,0.9180513549008725,0.6993882211493144,0.7810951704491899,0.8323187281505608,0.6838972901982551,1,1,1,300,2,1,2,5,5,1,4,2,2,4,3,2,3,3,3,3,3,5,5,2,2,5,3,3,3,4,3,2,3,4,2,3,2,3,2,4,3,3,3,3,3,3,2,1,3,3,2,4
2.7920672688467443,0.6965381507739545,0.9594831827883139,0.7753486450948254,0.9484495483649418,0.8051681721168608,1,1,0,300,1,2,0,1,5,1,2,4,2,3,3,3,3,5,2,4,4,4,3,2,5,5,3,3,4,2,1,3,3,5,1,5,4,2,4,3,3,2,3,1,2,3,5,1,2,3,3,2
2.138118722105911,0.7343896484195408,0.7937290736863704,0.8175251115763555,0.9734322684215926,0.6759406389470444,2,3,0,300,1,2,2,3,2,2,2,1,3,3,2,2,2,3,2,2,3,2,3,3,3,2,3,5,1,1,2,4,4,4,2,2,2,1,2,2,2,2,1,3,1,2,2,2,2,1,3,2
2.6145936487838988,0.8954063512161011,0.6035333755381224,1.0,0.9021555414872925,0.6945936487838988,1,1,0,300,2,2,0,2,3,2,3,2,1,3,3,3,2,3,2,2,4,5,3,2,1,2,1,3,2,4,2,2,3,2,3,3,3,2,1,3,3,3,2,3,2,3,2,1,2,3,3,3
2.949765421670395,0.7927485980299642,0.8023967305355559,0.6464915881797847,0.82,0.804385514775269,1,2,0,300,1,0,0,2,3,0,3,2,5,4,4,4,3,2,3,3,3,1,2,3,5,3,2,3,3,3,2,2,4,2,1,3,2,4,5,4,4,4,3,2,3,4,4,1,2,1,2,3
2.5354781733255467,0.7671309600467194,0.850696440070079,0.872479180081759,0.6629989932437879,0.9164345199766403,1,2,0,300,2,1,0,2,5,2,3,2,4,2,3,3,3,3,4,3,2,1,3,2,3,4,3,4,4,4,4,4,2,4,3,4,2,5,4,3,4,5,3,3,1,2,2,2,2,3,2,3
2.3795170415892506,0.64,0.596278459339741,0.9949289366871323,0.8721733128483719,0.5997585207946253,2,1,1,300,1,2,1,2,1,2,3,2,3,3,3,3,3,3,2,2,2,3,3,4,3,2,1,3,2,3,2,3,4,2,4,3,3,4,3,3,3,3,3,3,2,3,4,3,2,2,3,3
1.1957619094416894,0.6516300348301195,0.8370659373057848,0.9467930383131314,0.8383699651698805,0.8371190452791554,2,3,0,300,1,0,0,2,1,2,3,3,2,3,3,4,2,4,4,2,2,2,5,4,2,1,2,4,4,4,3,2,2,3,3,5,5,4,2,3,3,3,2,4,4,3,1,1,3,1,2,3
2.2358365178352995,0.8609339174352879,0.89,0.7613617298588367,0.8947860937882255,0.7222956472941245,1,2,1,300,2,2,1,2,3,1,3,3,1,3,3,2,2,3,5,2,3,1,3,1,3,3,1,4,3,3,3,1,4,4,4,4,1,5,1,3,3,2,2,3,2,4,1,4,1,2,3,3
2.756748410639863,0.664096276104626,0.6961444141569388,0.6961444141569388,0.607347865464763,0.9043369663661908,1,3,0,300,2,1,0,3,0,2,3,2,4,3,3,3,3,3,4,3,2,1,3,2,3,4,3,4,4,4,4,4,2,4,2,4,2,5,3,3,4,5,3,3,1,2,2,2,2,3,2,3
